class_name,class_dates,class_times,class_professor,year,semester,prof_rating,bruin_walk_url
Indo-European Studies (I E STD) 205 - Indo-European Phonology Lec 1,MW,12:30pm-1:45pm,"Clayton, J.B.",2024,fall,N/A,https://bruinwalk.com/professors/clayton-cameron
Information Studies (INF STD) 211 - Artifacts and Cultures Lec 1,M,5:30pm-8:50pm,"Vo Dang, T.",2024,fall,N/A,https://bruinwalk.com/professors/t-t-vo-dang
Information Studies (INF STD) 275 - Community Media and Design Lec 1,R,9am-11:50am,No instructors,2024,fall,N/A,N/A
Information Studies (INF STD) 278 - Information and Visualization Lec 1,R,9am-11:50am,"Nguyen, C.A.",2024,fall,N/A,https://bruinwalk.com/professors/quyen-nguyen
Information Studies (INF STD) 423 - Public Libraries Lec 1,W,8:30am-11:50am,"Montoya, R.D.",2024,fall,N/A,https://bruinwalk.com/professors/robert-delgado-montoya/inf-std-423/
Information Studies (INF STD) 424 - Storytelling Lec 1,R,5:30pm-8:50pm,"Fabicon, J.K.",2024,fall,N/A,https://bruinwalk.com/professors/joanna-kristen-fabicon/inf-std-424/
"Information Studies (INF STD) 431 - Archives, Records, and Memory Lec 1",MW,10am-11:50am,"Gilliland, A.J.",2024,fall,4.0,https://bruinwalk.com/professors/anne-gilliland/inf-std-431/
International and Area Studies (I A STD) 1 - Introduction to International and Area Studies Lec 1,MW,11am-12:15pm,"Matisoff, A.",2024,fall,5.0,https://bruinwalk.com/professors/adina-matisoff/i-a-std-1/
International and Area Studies (I A STD) M8A - Elementary Tigrinya Lec 1,TR,5pm-6:50pm,No instructors,2024,fall,N/A,N/A
International and Area Studies (I A STD) 160 - Selected Topics in International and Area Studies Lec 1,MW,12:30pm-1:45pm,No instructors,2024,fall,N/A,N/A
International Development Studies (INTL DV) 1 - Introduction to International Development Studies Lec 1,TR,9:30am-10:45am,"Appel, H.C.",2024,fall,5.0,https://bruinwalk.com/professors/hannah-appel/intl-dv-1/
"International Development Studies (INTL DV) 110 - Culture, Power, and Development Lec 1",MW,5pm-6:15pm,"Wright, J.H.",2024,fall,N/A,https://bruinwalk.com/professors/suzanne-wright
International Development Studies (INTL DV) 160 - Selected Topics in International Development Studies: Gender and Development in East Asia Lec 1,MW,12:30pm-1:45pm,"Jung-Kim, J.J.",2024,fall,N/A,https://bruinwalk.com/professors/jung-won-kim
Labor Studies (LBR STD) 10 - Introduction to Labor and Workplace Studies Lec 1,F,12pm-2:50pm,"Wong, K.",2024,fall,N/A,https://bruinwalk.com/professors/weng-kee-wong
Labor Studies (LBR STD) 101 - Introduction to Labor and Social Movements in Los Angeles Lec 1,MW,11am-12:15pm,"Griffey, T.S.",2024,fall,3.0,https://bruinwalk.com/professors/trevor-griffey/lbr-std-101/
Labor Studies (LBR STD) M105 - American Working Class Movements Lec 1,TR,2pm-3:15pm,"Higbie, F.T.",2024,fall,5.0,https://bruinwalk.com/professors/frank-tobias-higbie/lbr-std-m105/
Labor Studies (LBR STD) M117 - Negotiation Lec 1,F,12pm-2:50pm,"Stroessner, S.J.",2024,fall,N/A,https://bruinwalk.com/professors/steve-stroessner
Labor Studies (LBR STD) M125 - U.S./Mexico Relations Lec 1,MW,12pm-1:50pm,No instructors,2024,fall,N/A,N/A
"Labor Studies (LBR STD) M127 - Farmworker Movements, Social Justice, and United Farm Workers Legacy Lec 1",TR,9:30am-10:45am,"Espino, V.",2024,fall,N/A,https://bruinwalk.com/professors/virginia-espino/lbr-std-m127/
"Labor Studies (LBR STD) 140 - Working It: Women, Work, and Family Lec 1",MW,5pm-6:15pm,"Espino, V.",2024,fall,5.0,https://bruinwalk.com/professors/virginia-espino/lbr-std-140/
"Labor Studies (LBR STD) 153 - Stories of Struggle: Work, Class, and Narrative in Contemporary America Lec 1",R,12pm-2:50pm,"Gaffney, L.M.",2024,fall,N/A,https://bruinwalk.com/professors/loretta-m.-gaffney
Labor Studies (LBR STD) 168 - Law and Politics of Immigration: Migrants and Inevitable Evolution of Collective and Individual Rights Lec 1,W,2pm-4:50pm,"Newman, C.",2024,fall,N/A,https://bruinwalk.com/professors/juliana-newman
Labor Studies (LBR STD) M175 - Agitational Communication Lec 1,W,5pm-7:50pm,"Von Blum, P.",2024,fall,5.0,https://bruinwalk.com/professors/paul-von-blum/lbr-std-m175/
"Labor Studies (LBR STD) 179A - Neoliberalism, Social Justice, and Transformative Politics Lec 1",TR,9:30am-10:45am,"Rocco, R.A.",2024,fall,5.0,https://bruinwalk.com/professors/raymond-rocco/lbr-std-179a/
Latin American Studies (LATN AM) 205 - Latin Americanist Scholarship Lec 1,W,12:30pm-3:20pm,"Taub, B.",2024,fall,N/A,https://bruinwalk.com/professors/bonnie-taub/latn-am-205/
Law 103 - Changing Landscape of Entertainment Law and Media Lec 1,M,7:30pm-9:30pm,"Monson, C.A.",2024,fall,N/A,https://bruinwalk.com/professors/catrice-monson
Law 105 - Regulatory Compliance Lec 1,TR,6pm-7:20pm,"Hartman, A.R.",2024,fall,N/A,https://bruinwalk.com/professors/kayleen-r.-hartman
Law 113 - Public Law: Constitutional and Statutory Analysis Lec 2,TR,8:15pm-9:40pm,"Merrill, C.",2024,fall,N/A,https://bruinwalk.com/professors/cynthia-merrill
Law 114 - Legal Communication and Analysis Lec 1,MW,3:20pm-4:45pm,"Merrill, C.",2024,fall,N/A,https://bruinwalk.com/professors/cynthia-merrill/law-114/
Law 117 - Data Privacy and Cyber Security Lec 1,TR,7:30pm-8:50pm,"Alben, A.",2024,fall,N/A,https://bruinwalk.com/professors/alexander-alben/law-117/
Law 202 - Constitutional Criminal Procedure: Criminal Procedure: Investigations Lec 1,MW,3:20pm-5:20pm,"Bakhshay, S.",2024,fall,N/A,https://bruinwalk.com/professors/shirin-bakhshay
Law 205 - Wills and Trusts Lec 1,MWF,1:45pm-3pm,"Goodman, P.D.",2024,fall,N/A,https://bruinwalk.com/professors/christine-goodman
Law 207 - Community Property Lec 1,M,5:30pm-8:30pm,"Slevin, H.F.",2024,fall,N/A,https://bruinwalk.com/professors/hillary-slevin/law-207/
Law 211 - Evidence Lec 1,TR,11am-1pm,"Heilman, J.W.",2024,fall,N/A,https://bruinwalk.com/professors/steven-heilman
Law 211 - Evidence Lec 2,TR,1:10pm-3:10pm,"Scallen, E.",2024,fall,N/A,https://bruinwalk.com/professors/eileen-scallen/law-211/
Law 211 - Evidence Lec 3,MWF,1:45pm-3pm,"Wonsowicz, P.",2024,fall,N/A,https://bruinwalk.com/professors/paul-wonsowicz/law-211/
Law 216 - Administrative Law Lec 1,MW,3:20pm-5:20pm,"Michaels, J.",2024,fall,N/A,https://bruinwalk.com/professors/jon-michaels/law-216/
Law 217 - Introduction to Legal Philosophy Lec 1,T,5:30pm-8:30pm,"Ebrahimi Afrouzi,",2024,fall,N/A,https://bruinwalk.com/professors/saba-ebrahimi
Law 220 - Introduction to Federal Income Tax Lec 1,MTR,8:25am-10:25am,"Bank, S.",2024,fall,N/A,https://bruinwalk.com/professors/steven-bank/law-220/
Law 220 - Introduction to Federal Income Tax Lec 2,MTR,10:35am-11:50am,"Clausing, K.A.",2024,fall,N/A,https://bruinwalk.com/professors/kimberly-anne-clausing/law-220/
Law 220 - Introduction to Federal Income Tax Lec 3,TR,1:10pm-3:10pm,"Oh, J.S.",2024,fall,N/A,https://bruinwalk.com/professors/jason-s-oh/law-220/
Law 222 - Estate and Gift Tax Lec 1,W,5:30pm-8:30pm,"Bawden, E.A.",2024,fall,N/A,https://bruinwalk.com/professors/elizabeth-bawden/law-222/
Law 230 - Business Associations Lec 1,MW,3:20pm-5:20pm,"Bainbridge, S.M.",2024,fall,N/A,https://bruinwalk.com/professors/stephen-bainbridge/law-230/
Law 230 - Business Associations Lec 2,MTR,8:25am-10:25am,"Restrepo, F.",2024,fall,N/A,https://bruinwalk.com/professors/fernan-restrepo/law-230/
Law 230 - Business Associations Lec 3,TR,8:25am-10:25am,"Verstein, A.",2024,fall,N/A,https://bruinwalk.com/professors/andrew-verstein/law-230/
Law 234 - Accounting and Financial Analysis for Lawyers Lec 1,MWF,8:55am-10:25am,"Power, J.J.",2024,fall,N/A,https://bruinwalk.com/professors/john-power/law-234/
Law 236 - Securities Regulation Lec 1,TR,9am-10:25am,"Park, J.",2024,fall,N/A,https://bruinwalk.com/professors/park-williams
Law 240 - Antitrust Law I Lec 1,TR,12:10pm-1:35pm,"Dixton, J.",2024,fall,N/A,https://bruinwalk.com/professors/jennifer-marie-dixton
Law 260 - Labor Law Lec 1,MWF,10:35am-11:50am,"Zatz, N.D.",2024,fall,N/A,https://bruinwalk.com/professors/noah-zatz/law-260/
Law 261 - Employment Law Lec 1,MW,6pm-7:20pm,"Hoag, A.J.",2024,fall,N/A,https://bruinwalk.com/professors/a.j.-liszkiewicz
Law 263 - Employment Discrimination Law Lec 1,MWF,1:45pm-3:10pm,"Fishkin, J.R.",2024,fall,N/A,https://bruinwalk.com/professors/joseph-rene-fishkin/law-263/
"Lesbian, Gay, Bisexual, Transgender, and Queer Studies (LGBTQS) M101D - Studies in Queer Literatures and Cultures: Queer American Short Story Lec 1",MW,10am-11:50am,"Looby, C.J.",2024,fall,N/A,https://bruinwalk.com/professors/christopher-looby/lgbtqs-m101d/
"Lesbian, Gay, Bisexual, Transgender, and Queer Studies (LGBTQS) M114 - Introduction to Lesbian, Gay, Bisexual, Transgender, and Queer Studies Lec 1",MW,11am-12:15pm,The Staff,2024,fall,N/A,N/A
"Lesbian, Gay, Bisexual, Transgender, and Queer Studies (LGBTQS) M137 - Lesbian, Gay, Bisexual, Transgender, and Queer Perspectives in Pop Music Lec 1",MW,9am-10:50am,"Johnson, J.",2024,fall,N/A,https://bruinwalk.com/professors/j-c-johnson
"Lesbian, Gay, Bisexual, Transgender, and Queer Studies (LGBTQS) 183 - Variable Topics in Queer Subjectivities/Theories/History Lec 1",MW,11am-12:15pm,"Lee, Y.L.",2024,fall,N/A,N/A
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 1,MW,9:30am-10:45am,"Pires, D.B.",2024,fall,3.2,https://bruinwalk.com/professors/debra-b-pires/lifesci-7a/
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 2,MW,11am-12:15pm,"Burton, A.",2024,fall,5.0,https://bruinwalk.com/professors/andrea-burton/lifesci-7a/
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 3,MW,12:30pm-1:45pm,"Maloy, J.P.",2024,fall,N/A,https://bruinwalk.com/professors/j.p.-maloy
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 4,MW,2pm-3:15pm,"Pham, H.D.",2024,fall,N/A,https://bruinwalk.com/professors/d-c-pham
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 5,MW,3:30pm-4:45pm,"Maloy, J.P.",2024,fall,N/A,https://bruinwalk.com/professors/j.p.-maloy
Life Sciences (LIFESCI) 7A - Cell and Molecular Biology Lec 6,MW,5pm-6:15pm,"Ko, J.",2024,fall,N/A,https://bruinwalk.com/professors/ko-honda
"Life Sciences (LIFESCI) 7B - Genetics, Evolution, and Ecology Lec 1",MW,11am-12:15pm,"Pires, D.B.",2024,fall,3.4,https://bruinwalk.com/professors/debra-b-pires/lifesci-7b/
"Life Sciences (LIFESCI) 7B - Genetics, Evolution, and Ecology Lec 2",MW,12:30pm-1:45pm,"Kane, T.L.",2024,fall,N/A,https://bruinwalk.com/professors/kane-pithey
Life Sciences (LIFESCI) 7C - Physiology and Human Biology Lec 1,MWF,10am-10:50am,"Esdin, J.",2024,fall,4.0,https://bruinwalk.com/professors/joseph-esdin/lifesci-7c/
Life Sciences (LIFESCI) 7C - Physiology and Human Biology Lec 2,TR,9:30am-10:45am,"Khankan, R.R.",2024,fall,N/A,https://bruinwalk.com/professors/rima-khankan
Life Sciences (LIFESCI) 7L - Introduction to Laboratory and Scientific Methodology Lec 1,M,12pm-1:20pm,"Pfluegl, G.M.",2024,fall,N/A,https://bruinwalk.com/professors/gaston-m-pfluegl
Life Sciences (LIFESCI) 15 - Life: Concepts and Issues Lec 1,TR,11am-12:15pm,"Phelan, J.P.",2024,fall,N/A,https://bruinwalk.com/professors/j.p.-maloy
Life Sciences (LIFESCI) 30A - Mathematics for Life Scientists Lec 1,TR,9:30am-10:45am,"Bennoun, S.J.",2024,fall,4.5,https://bruinwalk.com/professors/steve-bennoun/lifesci-30a/
Life Sciences (LIFESCI) 30A - Mathematics for Life Scientists Lec 2,TR,11am-12:15pm,"Bennoun, S.J.",2024,fall,4.5,https://bruinwalk.com/professors/steve-bennoun/lifesci-30a/
Life Sciences (LIFESCI) 30A - Mathematics for Life Scientists Lec 3,TR,2pm-3:15pm,"Shevtsov, J.",2024,fall,2.7,https://bruinwalk.com/professors/yevgenya-shevtsov/lifesci-30a/
Life Sciences (LIFESCI) 30A - Mathematics for Life Scientists Lec 4,TR,3:30pm-4:45pm,"Shevtsov, J.",2024,fall,2.7,https://bruinwalk.com/professors/yevgenya-shevtsov/lifesci-30a/
Life Sciences (LIFESCI) M32 - Essential Calculus for Mathematical Biologists Lec 1,MWF,2pm-2:50pm,The Staff,2024,fall,N/A,N/A
Life Sciences (LIFESCI) 107 - Genetics Lec 1,MW,9:30am-10:45am,"Pham, H.D.",2024,fall,N/A,https://bruinwalk.com/professors/d-c-pham
Linguistics (LING) 103 - Introduction to General Phonetics Lec 1,MW,8am-9:50am,"Bell, E.A.",2024,fall,N/A,https://bruinwalk.com/professors/stephen-a-bell
Linguistics (LING) 105 - Morphology Lec 1,TR,10am-11:50am,"Yuan, M.",2024,fall,N/A,https://bruinwalk.com/professors/yuan-zhang
Linguistics (LING) 110 - Introduction to Historical Linguistics Lec 1,TR,4pm-5:50pm,"Goldstein, D.M.",2024,fall,N/A,https://bruinwalk.com/professors/d.m.-mantonya
Linguistics (LING) 119A - Applied Phonology Lec 1,TR,4pm-5:50pm,"Zukoff, S.",2024,fall,5.0,https://bruinwalk.com/professors/sam-zukoff/ling-119a/
Linguistics (LING) 120A - Phonology I Lec 1,TR,12pm-1:50pm,"Zukoff, S.",2024,fall,N/A,https://bruinwalk.com/professors/sam-zukoff/ling-120a/
Linguistics (LING) 120B - Syntax I Lec 1,MW,4pm-5:50pm,"Hunter, T.",2024,fall,N/A,https://bruinwalk.com/professors/jevon-hunter
Linguistics (LING) 120C - Semantics I Lec 1,MW,4pm-5:50pm,"Bumford, D.",2024,fall,N/A,https://bruinwalk.com/professors/dylan-bumford/ling-120c/
Linguistics (LING) 132 - Language Processing Lec 1,MW,10am-11:50am,The Staff,2024,fall,N/A,N/A
Linguistics (LING) C140 - Bilingualism and Second Language Acquisition Lec 1,MW,12pm-1:50pm,"Bahtina, D.",2024,fall,4.0,https://bruinwalk.com/professors/daria-bahtina/ling-c140/
Linguistics (LING) 165B - Syntax II Lec 1,TR,2pm-3:50pm,"Silvestri, G.",2024,fall,5.0,https://bruinwalk.com/professors/giuseppina-silvestri/ling-165b/
Linguistics (LING) 185A - Computational Linguistics I Lec 1,MW,2pm-3:50pm,"Perkins, L.L.",2024,fall,N/A,N/A
Linguistics (LING) 200A - Phonological Theory I Lec 1,MW,2pm-3:50pm,The Staff,2024,fall,N/A,N/A
Linguistics (LING) 200B - Syntactic Theory I Lec 1,MW,10am-11:50am,"Poole, E.J.",2024,fall,N/A,https://bruinwalk.com/professors/ethan-poole/ling-200b/
Linguistics (LING) 200C - Semantic Theory I Lec 1,TR,10am-11:50am,"Bumford, D.",2024,fall,N/A,https://bruinwalk.com/professors/dylan-bumford/ling-200c/
Linguistics (LING) 204B - Speech Production Lec 1,MW,2pm-3:50pm,"Cychosz, M.",2024,fall,N/A,https://bruinwalk.com/professors/margaret-cychosz
Management (MGMT) 1A - Principles of Accounting Lec 1,TR,12:30pm-1:45pm,"Gardner Treloar, J",2024,fall,3.3,https://bruinwalk.com/professors/julie-ann-gardner-treloar/mgmt-1a/
Management (MGMT) 1A - Principles of Accounting Lec 2,TR,2pm-3:15pm,"Gardner Treloar, J",2024,fall,3.3,https://bruinwalk.com/professors/julie-ann-gardner-treloar/mgmt-1a/
Management (MGMT) 1B - Principles of Accounting Lec 1,TR,11am-12:15pm,The Staff,2024,fall,N/A,N/A
Management (MGMT) 108 - Business Law Lec 1,R,1pm-3:50pm,"Guerin, J.",2024,fall,3.9,https://bruinwalk.com/professors/jane-guerin/mgmt-108/
Management (MGMT) 108 - Business Law Lec 2,MW,8am-9:15am,"Klein, G.L.",2024,fall,N/A,https://bruinwalk.com/professors/marc-klein
Management (MGMT) 120A - Intermediate Financial Accounting I Lec 1,MW,5pm-6:15pm,"Lu, M.",2024,fall,N/A,https://bruinwalk.com/professors/lu-liu
Management (MGMT) 120A - Intermediate Financial Accounting I Lec 2,TR,11am-12:15pm,"Berges, T.L.",2024,fall,2.6,https://bruinwalk.com/professors/tamara-l-berges/mgmt-120a/
Management (MGMT) 120B - Intermediate Financial Accounting II Lec 1,MW,9:30am-10:45am,"Klein, G.L.",2024,fall,N/A,https://bruinwalk.com/professors/marc-klein
Management (MGMT) 120B - Intermediate Financial Accounting II Lec 2,MW,3:30pm-4:45pm,"Lu, M.",2024,fall,N/A,https://bruinwalk.com/professors/lu-liu
Management (MGMT) 121 - Ethical Leadership in Accounting Lec 1,MW,12:30pm-1:45pm,"Borman, C.J.",2024,fall,5.0,https://bruinwalk.com/professors/casey-borman/mgmt-121/
Management (MGMT) 122 - Management Accounting Lec 1,TR,9:30am-10:45am,"Devito, D.S.",2024,fall,5.0,https://bruinwalk.com/professors/david-stephen-devito/mgmt-122/
Management (MGMT) 123 - Auditing Lec 1,TR,11am-12:15pm,"Gardner Treloar, J",2024,fall,2.6,https://bruinwalk.com/professors/julie-ann-gardner-treloar/mgmt-123/
Management (MGMT) 124 - Advanced Accounting Lec 1,TR,12:30pm-1:45pm,The Staff,2024,fall,N/A,N/A
Management (MGMT) 127A - Tax Principles and Policy Lec 1,TR,2pm-3:15pm,"Berges, T.L.",2024,fall,3.7,https://bruinwalk.com/professors/tamara-l-berges/mgmt-127a/
Management (MGMT) 127A - Tax Principles and Policy Lec 2,MW,11am-12:15pm,"Klein, G.L.",2024,fall,N/A,https://bruinwalk.com/professors/marc-klein
Management (MGMT) 142A - Analytics in Accounting I Lec 1,M,1pm-3:50pm,"Ravetch, D.S.",2024,fall,4.4,https://bruinwalk.com/professors/david-ravetch/mgmt-142a/
Management (MGMT) 142A - Analytics in Accounting I Lec 2,M,4:10pm-7pm,"Ravetch, D.S.",2024,fall,4.4,https://bruinwalk.com/professors/david-ravetch/mgmt-142a/
Management (MGMT) 159 - Foundations of Business and Entrepreneurship Lec 1,W,8:30am-11:20am,"Nathanson, D.A.",2024,fall,N/A,https://bruinwalk.com/professors/david-a-nathanson
Management (MGMT) 160 - Entrepreneurship and Venture Initiation Lec 1,R,1pm-3:50pm,"Wilson, N.M.",2024,fall,N/A,https://bruinwalk.com/professors/wilson-chen
Management (MGMT) 160 - Entrepreneurship and Venture Initiation Lec 2,W,1pm-3:50pm,"Wilson, N.M.",2024,fall,N/A,https://bruinwalk.com/professors/wilson-chen
Management (MGMT) 161 - Business Plan Development Lec 1,W,1pm-3:50pm,"Nathanson, D.A.",2024,fall,N/A,https://bruinwalk.com/professors/david-a-nathanson
Management (MGMT) 164 - Entrepreneurial Finance and Accounting Lec 1,TR,11am-12:15pm,"Borman, C.J.",2024,fall,4.7,https://bruinwalk.com/professors/casey-borman/mgmt-164/
Management (MGMT) 168 - Personal Financial Health: Theory and Practice Lec 1,MW,12:45pm-2:15pm,"Patt, S.S.",2024,fall,N/A,N/A
Management (MGMT) 170 - Real Estate Finance and Investments Lec 1,TR,5pm-6:15pm,"Karlan, M.S.",2024,fall,4.5,https://bruinwalk.com/professors/mark-karlan/mgmt-170/
Management (MGMT) 180 - Special Topics in Management: Global Ecosystem of Sport Lec 1,W,4:10pm-7pm,"Campion, A.",2024,fall,N/A,https://bruinwalk.com/professors/a-a-gooch
Management (MGMT) 228 - Financial Statement Analysis Lec 1,W,1pm-3:50pm,"Sussman, E.H.",2024,fall,N/A,https://bruinwalk.com/professors/daniel-sussman
Management (MGMT) 231E - Managing Finance and Financing Emerging Enterprises Lec 1,M,4:10pm-7pm,"Newton, B.G.",2024,fall,N/A,https://bruinwalk.com/professors/jim-s-newton
Management (MGMT) 235 - Venture Capital and Private Equity Lec 1,T,1pm-3:50pm,"Garmaise, M.J.",2024,fall,N/A,https://bruinwalk.com/professors/mark-garmaise/mgmt-235/
Management (MGMT) 250D - Patterns of Problem Solving Lec 1,W,1pm-3:50pm,"Firstenberg, I.",2024,fall,N/A,https://bruinwalk.com/professors/iris-firstenberg/mgmt-250d/
Management (MGMT) 264A - Market Research Lec 1,M,1pm-3:50pm,"Esteves-Sorenson,",2024,fall,N/A,https://bruinwalk.com/professors/constanca-medeiros-esteves-sorenson/mgmt-264a/
Materials Science and Engineering (MAT SCI) 104 - Science of Engineering Materials Lec 1,MW,8am-9:50am,"Schwalbe Koda, D.",2024,fall,N/A,https://bruinwalk.com/professors/d-d-kim
Materials Science and Engineering (MAT SCI) 104 - Science of Engineering Materials Lec 2,MW,12pm-1:50pm,"Pozuelo, M.",2024,fall,2.5,https://bruinwalk.com/professors/marta-pozuelo/mat-sci-104/
Materials Science and Engineering (MAT SCI) 105 - Principles of Nanoscience and Nanotechnology Lec 1,MW,2pm-3:50pm,"Freiman, G.",2024,fall,N/A,https://bruinwalk.com/professors/gabriel-freiman/mat-sci-105/
"Materials Science and Engineering (MAT SCI) 110 - Introduction to Materials Characterization A (Crystal Structure, Nanostructures, and X-Ray Scattering) Lec 1",MW,4pm-5:50pm,"Moment, A.",2024,fall,N/A,https://bruinwalk.com/professors/a-a-gooch
Materials Science and Engineering (MAT SCI) 130 - Phase Relations in Solids Lec 1,TR,10am-11:50am,"Balonis, M.",2024,fall,N/A,https://bruinwalk.com/professors/magdalena-balonis/mat-sci-130/
Materials Science and Engineering (MAT SCI) 160 - Introduction to Ceramics and Glasses Lec 1,TR,12pm-1:50pm,"Bescher, E.P.",2024,fall,2.7,https://bruinwalk.com/professors/eric-p-bescher/mat-sci-160/
Materials Science and Engineering (MAT SCI) CM163 - Electrochemical Processes Lec 1,MW,2pm-3:50pm,"Morales Guio, C.G.",2024,fall,N/A,https://bruinwalk.com/professors/carlos-morales-guio/mat-sci-cm163/
Materials Science and Engineering (MAT SCI) CM180 - Introduction to Biomaterials Lec 1,TR,10am-11:50am,"Linsley, C.",2024,fall,N/A,https://bruinwalk.com/professors/chase-linsley/mat-sci-cm180/
Materials Science and Engineering (MAT SCI) 200 - Principles of Materials Science I Lec 1,MW,12pm-1:50pm,"Yang, Y.",2024,fall,N/A,https://bruinwalk.com/professors/yang-yang/mat-sci-200/
Materials Science and Engineering (MAT SCI) 201 - Principles of Materials Science II Lec 1,MW,10am-11:50am,"Banerjee, A.S.",2024,fall,N/A,https://bruinwalk.com/professors/amartya-banerjee/mat-sci-201/
Materials Science and Engineering (MAT SCI) M213 - Cultural Materials Science I: Analytical Imaging and Documentation in Conservation of Materials Lec 1,R,9am-10:50am,"Kakoulli, I.",2024,fall,N/A,https://bruinwalk.com/professors/ioanna-kakoulli/mat-sci-m213/
Materials Science and Engineering (MAT SCI) 243C - Dislocations and Strengthening Mechanisms in Solids Lec 1,MW,12pm-1:50pm,"Marian, J.",2024,fall,N/A,https://bruinwalk.com/professors/jaime-marian/mat-sci-243c/
Materials Science and Engineering (MAT SCI) 252 - Organic Polymer Electronic Materials Lec 1,TR,2pm-3:50pm,"Pei, Q.",2024,fall,N/A,https://bruinwalk.com/professors/q.-li
Materials Science and Engineering (MAT SCI) 253 - Bioinspired Materials Lec 1,TR,10am-11:50am,"He, X.",2024,fall,N/A,https://bruinwalk.com/professors/x-xiao
Materials Science and Engineering (MAT SCI) CM263 - Electrochemical Processes Lec 1,MW,2pm-3:50pm,"Morales Guio, C.G.",2024,fall,N/A,https://bruinwalk.com/professors/carlos-morales-guio/mat-sci-cm263/
Materials Science and Engineering (MAT SCI) CM280 - Introduction to Biomaterials Lec 1,TR,10am-11:50am,"Linsley, C.",2024,fall,N/A,https://bruinwalk.com/professors/chase-linsley/mat-sci-cm280/
Materials Science and Engineering (MAT SCI) 282 - Exploration of Advanced Topics in Materials Science and Engineering Lec 1,F,10am-11:50am,"Wang, Y.",2024,fall,N/A,https://bruinwalk.com/professors/y-shirai
Mathematics (MATH) 1 - Precalculus Lec 1,MWF,9am-9:50am,"Johnson, C.L.",2024,fall,N/A,https://bruinwalk.com/professors/c-m-johnson
Mathematics (MATH) 1 - Precalculus Lec 2,MWF,10am-10:50am,"Johnson, C.L.",2024,fall,N/A,https://bruinwalk.com/professors/c-m-johnson
Mathematics (MATH) 3A - Calculus for Life Sciences Students Lec 1,MWF,12pm-12:50pm,"Greene, M.P.",2024,fall,4.2,https://bruinwalk.com/professors/paige-greene/math-3a/
Mathematics (MATH) 31A - Differential and Integral Calculus Lec 1,MWF,8am-8:50am,"Wu, J.S.",2024,fall,N/A,https://bruinwalk.com/professors/-wu
Mathematics (MATH) 31A - Differential and Integral Calculus Lec 2,MWF,10am-10:50am,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 31A - Differential and Integral Calculus Lec 3,MWF,4pm-4:50pm,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 31A - Differential and Integral Calculus Lec 4,MWF,5pm-5:50pm,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 31B - Integration and Infinite Series Lec 1,MWF,10am-10:50am,"Xiong, H.",2024,fall,3.3,https://bruinwalk.com/professors/haoren-xiong/math-31b/
Mathematics (MATH) 31B - Integration and Infinite Series Lec 2,MWF,2pm-2:50pm,"Ding, C.",2024,fall,3.0,https://bruinwalk.com/professors/changying-ding/math-31b/
Mathematics (MATH) 31B - Integration and Infinite Series Lec 3,MWF,3pm-3:50pm,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 32A - Calculus of Several Variables Lec 1,MWF,9am-9:50am,"Yanez Etcheberry,",2024,fall,4.9,https://bruinwalk.com/professors/jose-ignacio-yanez-etcheberry/math-32a/
Mathematics (MATH) 32A - Calculus of Several Variables Lec 2,MWF,11am-11:50am,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 32A - Calculus of Several Variables Lec 3,MWF,12pm-12:50pm,"Li, L.",2024,fall,N/A,https://bruinwalk.com/professors/li-li
Mathematics (MATH) 32A - Calculus of Several Variables Lec 4,MWF,1pm-1:50pm,"Shin, B.Y.",2024,fall,N/A,https://bruinwalk.com/professors/gary-shin
Mathematics (MATH) 32AH - Calculus of Several Variables (Honors) Lec 1,MWF,9am-9:50am,"Arant, T.J.",2024,fall,N/A,https://bruinwalk.com/professors/tyler-arant
Mathematics (MATH) 32B - Calculus of Several Variables Lec 1,MWF,1pm-1:50pm,"Kashefi, A.",2024,fall,N/A,https://bruinwalk.com/professors/ali-kashefi
Mathematics (MATH) 32B - Calculus of Several Variables Lec 2,MWF,2pm-2:50pm,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) M32T - Essential Calculus for Mathematical Biologists Lec 1,MWF,2pm-2:50pm,The Staff,2024,fall,N/A,N/A
Mathematics (MATH) 33A - Linear Algebra and Applications Lec 1,MWF,9am-9:50am,"Opie, M.P.",2024,fall,N/A,https://bruinwalk.com/professors/catherine-opie
Mathematics (MATH) 33A - Linear Algebra and Applications Lec 2,MWF,11am-11:50am,"Yang, T.",2024,fall,N/A,https://bruinwalk.com/professors/yang-yang
Mathematics (MATH) 33A - Linear Algebra and Applications Lec 3,MWF,12pm-12:50pm,"Gannon, T.A.",2024,fall,N/A,https://bruinwalk.com/professors/tom-gannon
Mathematics (MATH) 33B - Differential Equations Lec 1,MWF,9am-9:50am,The Staff,2024,fall,N/A,N/A
